energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
0.324,0.127,164.095,0.0759,0.443,0.14,4,0.645,2,77584,-12.177,0.32,1,audio_features,spotify:track:3TwgZ3wCKwObhP8qNkbLYR
0.502,0.0917,152.031,0.0291,0.371,0.922,4,0.772,10,102056,-13.254,0.145,0,audio_features,spotify:track:5utrtANUaATItHm4Twgp6Z
0.309,0.0843,74.99,0.144,0.428,0.87,4,0.708,6,77600,-19.536,0.451,1,audio_features,spotify:track:6QOVWoZUD3IEszbfO46mYW
0.468,0.244,158.069,0.0612,0.68,0.842,4,0.816,1,121519,-8.687,0.2,1,audio_features,spotify:track:1eHx0urYJo0Tzo2DABMvkj
0.189,0.163,75.02,0.047,0.811,0.823,4,0.56,11,224114,-16.967,0.14,1,audio_features,spotify:track:1pQCZrWALhrkrEWdTHyDVn
0.0898,0.162,85.127,0.0341,0.987,0.414,4,0.484,11,67765,-14.674,0.0719,1,audio_features,spotify:track:3dNAf9MfnN6qjW9yynoOVb
0.602,0.194,86.97,0.0853,0.405,0.863,4,0.555,11,112300,-7.667,0.0389,1,audio_features,spotify:track:2BGd4Im2HpSQjTBPRiqhgU
0.281,0.113,104.996,0.0556,0.94,0.92,3,0.72,11,109500,-17.056,0.422,1,audio_features,spotify:track:7r5T6XCpDjcLXohuKTUBaV
0.338,0.312,152.033,0.0654,0.0418,0.88,1,0.748,11,118618,-13.947,0.377,1,audio_features,spotify:track:6qWitlJBWOQBXyumtDBZAV
0.415,0.107,81.976,0.167,0.218,0.386,4,0.726,11,93701,-11.693,0.215,0,audio_features,spotify:track:4FQhyNbmwSKX4S2DiDOt5k
0.785,0.104,76.023,0.036,0.309,0.000899,4,0.603,11,218660,-3.049,0.37,1,audio_features,spotify:track:2LSm99ACM0I4JV9HnSCXNg
0.244,0.101,119.993,0.101,0.767,0.00435,4,0.713,6,123126,-15.639,0.199,0,audio_features,spotify:track:2KEnu7ABoDpekTUae5rrU0
0.755,0.291,119.994,0.0377,0.00433,0.00204,4,0.445,4,215693,-7.339,0.0692,1,audio_features,spotify:track:1tSVf4MEdh8kVwKCmZw6uc
0.639,0.115,115.314,0.0495,0.28,0.000712,1,0.4,7,445672,-6.573,0.269,1,audio_features,spotify:track:65dHpF6tW9Y6S9nihwnTRI
0.928,0.299,96.782,0.0887,3.81e-06,0.911,3,0.307,5,91360,-4.255,0.296,1,audio_features,spotify:track:1rGj0o77vbS4rCTqqtGZoH
0.864,0.474,137.106,0.0999,0.000431,1.12e-06,3,0.267,8,209948,-5.918,0.279,1,audio_features,spotify:track:6JvaAsHh3k14f5v60pfAb3
0.931,0.257,120.999,0.0528,0.131,4.09e-06,4,0.696,8,203598,-4.009,0.724,1,audio_features,spotify:track:24otP4imkCiy6lsu3u9Wm1
0.84,0.197,159.932,0.0712,0.00869,0.0,4,0.435,8,184000,-7.034,0.691,0,audio_features,spotify:track:3fU5UTgRMz50UEJGA7WJHa
0.264,0.0935,149.972,0.0388,0.637,0.24,4,0.72,7,302272,-13.163,0.387,1,audio_features,spotify:track:0OePefuC1mHeiVTPl5pmHY
0.926,0.127,120.02,0.0953,0.00203,0.0,3,0.508,10,236665,-4.398,0.172,0,audio_features,spotify:track:7pp7yIiPMv2q58BufR99gw
0.862,0.057,102.437,0.0486,4.24e-05,0.819,3,0.235,9,234507,-5.417,0.4,1,audio_features,spotify:track:2lvfqIcLwDB1fQo9uMWmaL
0.597,0.116,166.429,0.0351,0.00337,0.858,5,0.196,9,297933,-7.192,0.0351,1,audio_features,spotify:track:1yXBZv1mdLttS2fMro3fvr
0.943,0.095,93.795,0.0967,3.85e-05,0.0194,4,0.26,5,331747,-3.339,0.308,0,audio_features,spotify:track:5054CpeLq4JNxokCto4B4E
0.889,0.097,92.525,0.0521,0.000216,0.0,4,0.509,6,219600,-3.899,0.563,0,audio_features,spotify:track:78koTLpNZKZjz5Nikq4oIq
0.778,0.156,104.067,0.028,0.00195,0.00129,4,0.565,2,208853,-5.475,0.421,1,audio_features,spotify:track:6AgtouHw1KrKy1PsoLjY3o
0.99,0.0822,102.539,0.0971,0.000394,0.0,4,0.47,0,176110,-2.85,0.254,1,audio_features,spotify:track:4SCNgSASITJ4D07x08xjjc
0.441,0.15,159.985,0.0313,0.00135,0.808,4,0.46,3,295563,-12.103,0.114,0,audio_features,spotify:track:51v3iSvszA48FNQ6ChPmc7
0.42,0.0859,72.018,0.0292,0.228,0.125,4,0.531,0,294366,-9.32,0.0952,1,audio_features,spotify:track:6gEFVgywcgbu1fI11nDfhs
0.665,0.114,124.411,0.0303,0.302,0.000338,3,0.531,2,224635,-6.811,0.4,0,audio_features,spotify:track:11IDxLxsEMGe6o1qlV5dTn
0.73,0.347,94.99,0.0266,0.00357,0.0,4,0.56,1,228275,-6.355,0.47,1,audio_features,spotify:track:0uDsj6KuyEjlFoqQvBcpD4
0.721,0.699,120.867,0.0494,0.023,0.000266,4,0.362,8,586440,-7.698,0.241,1,audio_features,spotify:track:059CXpVfKGd3G1Ml2ca95n
0.99,0.0977,128.038,0.0972,0.00422,0.0,4,0.544,5,215048,-5.065,0.282,0,audio_features,spotify:track:5Fc7H21N639byTBNo4AifM
0.933,0.158,84.92,0.125,0.00104,3.73e-05,4,0.187,3,333000,-5.889,0.353,1,audio_features,spotify:track:2HnK4iistzFtrQZRCksrBo
0.968,0.111,124.996,0.0521,0.0147,0.0,4,0.566,3,231500,-3.6,0.555,0,audio_features,spotify:track:2a8NBThJj28YrJIqDzYJsB
0.618,0.108,92.061,0.0258,0.325,0.0019,4,0.606,11,285987,-5.1,0.237,1,audio_features,spotify:track:6405hOm4Nxfxzm2wxXw2BU
0.597,0.113,110.014,0.0327,0.106,0.0,4,0.795,11,167803,-6.395,0.849,0,audio_features,spotify:track:14ny3vlL25p6Vix2Sb8k1b
0.384,0.0741,140.006,0.246,0.821,0.000524,4,0.586,8,128571,-16.529,0.647,1,audio_features,spotify:track:7BrvQTRoBtMlZuRuiWfFnf
0.562,0.13,139.997,0.0662,0.453,0.000285,4,0.905,8,206500,-7.884,0.507,1,audio_features,spotify:track:3DbBgbnDUOml329rAp2Tbr
0.234,0.124,78.036,0.0864,0.96,0.861,3,0.707,7,60004,-16.523,0.611,1,audio_features,spotify:track:4MVk79dmYqi7HQs0bMgboy
0.659,0.0941,135.882,0.0607,0.0457,6.84e-06,4,0.583,5,183529,-6.345,0.769,1,audio_features,spotify:track:4MvBQ9lNhzsWArenVOYsOC
0.525,0.139,73.731,0.26,0.712,0.000148,4,0.526,0,208144,-12.345,0.66,1,audio_features,spotify:track:4XOlo2K3XX1ICy1KfEiWyO
0.515,0.215,119.596,0.0583,0.717,0.0262,4,0.498,2,272500,-10.647,0.146,1,audio_features,spotify:track:3BKp3p9HF9nMP4CcSsOBAf
0.175,0.095,110.085,0.087,0.984,0.00245,4,0.802,11,142660,-22.471,0.196,0,audio_features,spotify:track:2Y5elCs4h7qQ37fbVuGHrY
0.962,0.0717,118.453,0.234,9.05e-05,0.52,4,0.272,1,284635,-5.211,0.0384,0,audio_features,spotify:track:5TxPQCs5RQ1340581L36NX
0.918,0.0783,130.04,0.0661,0.0127,1.62e-05,4,0.544,7,287628,-7.161,0.198,1,audio_features,spotify:track:36SSNa7oRQfsCgqspu4ZMk
0.892,0.353,88.961,0.0422,0.000375,0.000629,4,0.475,4,250330,-5.468,0.102,0,audio_features,spotify:track:3jUMF7U8BUj0EC4ImQVzTZ
0.861,0.155,74.824,0.0628,0.000218,6.23e-06,1,0.227,8,246400,-3.997,0.143,1,audio_features,spotify:track:5UrZ1UfrJhyB7RMmWaRjXO
0.688,0.322,156.082,0.0551,0.255,0.0,4,0.564,5,287385,-3.806,0.457,1,audio_features,spotify:track:5eHmOGj5szF3Pm9fHWVwuq
0.435,0.179,170.101,0.0332,0.0805,0.772,4,0.496,1,212492,-11.017,0.446,1,audio_features,spotify:track:3i7eRjYooBsLNX16jQ4nJt
0.955,0.19,158.313,0.213,8.13e-05,0.893,4,0.355,5,207735,-3.496,0.515,1,audio_features,spotify:track:4DAZ8UYNpWVIV46aLkN2Qp
0.89,0.257,139.954,0.0442,0.204,0.0,4,0.565,9,234956,-4.844,0.422,1,audio_features,spotify:track:4EgznqHArk5RRgW269eoIx
0.65,0.207,160.087,0.0367,0.042,0.00815,4,0.343,4,266467,-7.208,0.0573,0,audio_features,spotify:track:6accuqb8bFUjDYY5EHQRGc
0.871,0.121,176.058,0.0533,0.0477,0.0,4,0.376,1,259480,-5.267,0.181,0,audio_features,spotify:track:6js2dqvUgaLgSoPSZaJvED
0.936,0.125,149.751,0.083,2.06e-06,0.808,4,0.197,11,284840,-5.348,0.245,1,audio_features,spotify:track:3JxX3QHrfeyBtKMy4cTN3L
0.72,0.213,134.937,0.0338,0.0133,0.000108,4,0.418,4,276685,-5.934,0.219,1,audio_features,spotify:track:0VXI7SOcGQQ1SLjyJaaIEa
0.685,0.0848,87.969,0.063,0.0184,0.0,4,0.617,2,266157,-7.687,0.508,1,audio_features,spotify:track:1dSp8A0PDSvRZXAsuuoge7
0.34,0.101,59.623,0.0411,0.925,0.825,4,0.477,5,180000,-12.865,0.0966,1,audio_features,spotify:track:5b1G67cObV1OkFEhWjCoOG
0.509,0.386,86.987,0.0358,0.158,1.52e-05,4,0.623,0,207586,-7.42,0.0499,1,audio_features,spotify:track:4wOBelqPVpm8skNdxtvTPu
0.553,0.408,141.755,0.0707,0.37,3.33e-05,4,0.466,7,273440,-6.317,0.29,0,audio_features,spotify:track:0UfNdLOe9KIJD7bL9FemeF
0.974,0.57,170.99,0.0851,0.00269,0.0,4,0.339,7,190427,-2.833,0.488,1,audio_features,spotify:track:6EGzKC0sQr7fAbCCumah8l
0.737,0.2,126.976,0.0358,0.00242,0.0414,4,0.326,9,246853,-5.447,0.218,1,audio_features,spotify:track:2g43X9SyvLvxDGfHg1hFsa
0.446,0.129,138.036,0.0278,0.00851,0.457,4,0.693,0,336085,-10.338,0.12,0,audio_features,spotify:track:2OHy83wtdMLe4rYe2WjHKG
0.578,0.132,80.22,0.0456,0.674,0.0,4,0.399,3,248854,-3.298,0.433,0,audio_features,spotify:track:4zHC1zzSAV2xR7OlUqo2Oz
0.353,0.605,107.934,0.0327,0.735,0.282,4,0.642,2,205385,-11.54,0.0395,1,audio_features,spotify:track:3QBmlOti4g3N3krkY9ces4
0.501,0.0829,143.873,0.124,0.663,0.0,4,0.753,1,220000,-5.495,0.0485,0,audio_features,spotify:track:4FzvV0haqBRwiLaIDrb3cL
0.728,0.459,62.966,0.205,0.351,1.03e-05,4,0.592,7,199056,-6.342,0.395,0,audio_features,spotify:track:0zms6rKU9lh6BbIrp1gDcZ
0.869,0.0784,145.018,0.0584,0.00256,0.797,4,0.479,6,283035,-9.139,0.229,1,audio_features,spotify:track:1cPVpBgL0sVODSpH74EKAJ
0.865,0.124,125.893,0.0513,0.000693,0.949,4,0.482,7,301519,-5.587,0.151,0,audio_features,spotify:track:0zTraOnxc5FwG7JNW23uTf
0.986,0.449,102.474,0.251,4.42e-05,0.929,4,0.488,6,184993,-4.153,0.255,0,audio_features,spotify:track:01WNsmKswRHGMKQiEV6XWT
0.641,0.104,164.951,0.0429,0.00338,0.584,3,0.447,7,277307,-10.549,0.039,0,audio_features,spotify:track:28XkXgCDYWyEnH9J7en83e
0.861,0.0864,149.769,0.0671,0.00619,3.83e-06,4,0.451,0,223417,-5.369,0.719,1,audio_features,spotify:track:38bRBeOib2rkLTp0NMZW8r
0.789,0.085,75.019,0.0331,0.0022,0.0172,4,0.527,5,230142,-7.344,0.209,0,audio_features,spotify:track:4mGHzFvAiRCSOPIpjLvf80
0.477,0.62,87.929,0.0325,0.0263,0.000418,1,0.206,10,188391,-9.893,0.101,1,audio_features,spotify:track:3UtR0Y6FRufttr7AW4G6ts
0.827,0.0781,153.247,0.0892,0.00148,0.00556,3,0.202,7,231221,-5.838,0.363,0,audio_features,spotify:track:5l3ixdypB5Wptrx9ZxHewT
0.976,0.653,124.91,0.168,9.76e-05,0.177,4,0.443,1,246480,-2.64,0.201,1,audio_features,spotify:track:3AoDOr5fPNjEHIeNKPhzyk
0.379,0.146,99.979,0.0375,0.128,0.00242,4,0.683,5,228000,-9.446,0.142,1,audio_features,spotify:track:3MIZp6COi5ZvoGPo6Rozqd
0.979,0.895,152.029,0.0747,0.0291,1.74e-06,4,0.258,2,134143,-0.06,0.356,1,audio_features,spotify:track:1yUAyn4YCrc9pHRcBTijAS
0.988,0.22,125.017,0.156,9.24e-05,0.00407,4,0.463,8,206901,-3.392,0.0979,0,audio_features,spotify:track:0tTenNzVzQMdZK92jgcxIJ
0.926,0.117,164.016,0.0861,6.93e-05,0.379,4,0.299,10,395080,-6.745,0.191,0,audio_features,spotify:track:0kNqCedrYcDW3DazvznEkg
0.701,0.102,128.036,0.0524,0.0348,3.93e-05,4,0.823,0,218437,-6.483,0.8,1,audio_features,spotify:track:3cZ4FuXSKvzqFiqMUf2Egh
0.937,0.477,90.029,0.0605,4.54e-05,6.11e-06,4,0.499,6,224000,-2.492,0.569,1,audio_features,spotify:track:0SnvI0twJ1Mnh0rJlBRrf0
0.486,0.144,109.015,0.0374,0.44,4.28e-05,4,0.743,3,192067,-7.347,0.346,1,audio_features,spotify:track:3DiRnA7UDlUPrGDOF9Zb4u
0.84,0.135,160.12,0.0454,7.87e-05,0.759,4,0.315,2,300187,-6.703,0.174,1,audio_features,spotify:track:6iXqQq1KLp3sBrNo9mUzht
0.41,0.113,120.019,0.031,0.845,0.753,4,0.704,3,154000,-10.973,0.192,0,audio_features,spotify:track:621mkKPR6gd8XUSxd7LofR
0.432,0.38,89.945,0.152,0.936,0.0361,4,0.706,5,305333,-13.68,0.572,1,audio_features,spotify:track:4UoZyn0aDTMB7LrwGqPBSj
0.275,0.109,78.97,0.0306,0.807,0.0,4,0.461,10,221772,-8.998,0.214,0,audio_features,spotify:track:6PrOC9g7Fa5YJ8PEn5BPAw
0.921,0.0951,134.9,0.171,0.0509,0.0,4,0.48,2,202000,-3.149,0.368,0,audio_features,spotify:track:4s3YHDELC1TE7iiIm1c014
0.89,0.0678,174.056,0.0879,0.0122,0.0,4,0.356,6,125000,-7.882,0.223,0,audio_features,spotify:track:7qR1UUbOaJJdvcV5gAhBsP
0.109,0.106,134.067,0.0996,0.534,0.549,4,0.895,0,118302,-13.853,0.546,0,audio_features,spotify:track:3NsuucK8qXpIJf7KPZX7vq
0.389,0.125,73.831,0.354,0.687,3.25e-06,4,0.735,1,198868,-12.291,0.729,1,audio_features,spotify:track:60bHRp4901AmCtPPPsytte
0.67,0.1,98.007,0.24,0.345,0.0,4,0.866,9,164017,-6.139,0.52,0,audio_features,spotify:track:2F5T7Rs9TgmADkmEvIVihg
0.316,0.147,100.998,0.0262,0.0292,0.00613,4,0.667,0,313663,-9.132,0.156,1,audio_features,spotify:track:0afGLa6wcYiLLXFZ48ZQpY
0.501,0.0972,172.043,0.193,0.361,0.401,4,0.612,8,198035,-7.632,0.867,1,audio_features,spotify:track:23kt1HDfkUvxtT2CXjw5o0
0.549,0.0747,152.14,0.0408,0.447,0.595,4,0.448,4,340037,-8.66,0.189,1,audio_features,spotify:track:5X2GscrIAqyPG2Ck8d7v15
0.535,0.075,130.006,0.0448,0.0518,0.242,4,0.642,8,245970,-10.549,0.282,0,audio_features,spotify:track:1IfFkkBqymZIOZKwdcqSFe
0.637,0.0882,126.984,0.0306,0.0095,0.00115,4,0.689,11,355276,-8.429,0.243,1,audio_features,spotify:track:23ay18Z6j1w4uXzrpOKwYP
0.208,0.163,94.927,0.368,0.908,0.0,4,0.541,1,184272,-17.989,0.65,0,audio_features,spotify:track:2K8Gc3qdEy8MGU66CRt7o3
0.873,0.132,139.934,0.0504,0.0253,0.0,4,0.658,9,181920,-4.873,0.891,1,audio_features,spotify:track:2UxjLCoAEfrcGkOpv6SJhQ
0.592,0.119,129.987,0.0408,0.185,0.0,4,0.587,7,219813,-5.369,0.433,1,audio_features,spotify:track:6nevjqRHrehBn2U8eIcR7y
0.366,0.155,129.959,0.028,0.113,0.181,4,0.566,7,184154,-12.808,0.237,1,audio_features,spotify:track:1BYZxKSf0aTxp8ZFoeyM3d
0.758,0.121,99.969,0.0586,0.122,0.0,4,0.577,3,179955,-8.166,0.493,1,audio_features,spotify:track:5BJVxZaNRrqjHwYpGcH3Yq
0.465,0.431,140.012,0.0313,0.0896,0.0,4,0.671,0,124579,-8.165,0.685,1,audio_features,spotify:track:0ijiuWyVbNzg6Kw1Z1BVb8
0.458,0.072,125.954,0.0275,0.171,0.00244,3,0.523,11,256019,-7.785,0.359,1,audio_features,spotify:track:6ikeNpeQ5zBO98brvwSzN0
0.87,0.337,119.967,0.0791,0.0105,0.0482,4,0.361,2,748653,-9.109,0.237,1,audio_features,spotify:track:3bledE7cA17gYUUj93Z2fC
0.734,0.106,120.042,0.0339,0.00701,0.000584,4,0.549,9,416000,-8.547,0.145,1,audio_features,spotify:track:5Xjh0o18FUhkGk6nRorDby
0.74,0.391,98.577,0.0658,0.0024,0.113,4,0.284,1,381347,-9.477,0.289,1,audio_features,spotify:track:22aqrz9Kehs2rL5u7HYypu
0.677,0.0904,149.996,0.052,0.0158,0.000241,3,0.577,4,354907,-8.76,0.558,0,audio_features,spotify:track:5T6XmMB2cO0zW8LUx9XmV7
0.741,0.0709,82.988,0.0505,0.0307,0.000147,4,0.656,0,186946,-6.135,0.549,1,audio_features,spotify:track:2VgQLPaAPaJRIXeL0FIW2q
0.73,0.186,130.039,0.0423,0.087,0.00268,4,0.598,4,226000,-7.871,0.264,1,audio_features,spotify:track:6SL7KzIA96f0HiKjuv7tED
0.931,0.0559,140.026,0.124,1.88e-05,0.349,4,0.507,11,190393,-4.277,0.594,1,audio_features,spotify:track:7jpRlGiMOpkWWzpuzuX77G
0.338,0.0887,160.097,0.0568,0.668,0.142,4,0.676,5,120001,-8.634,0.116,1,audio_features,spotify:track:1qPyXonrWmIpxeGou3hwH8
0.504,0.152,110.02,0.071,0.212,0.000171,4,0.751,6,185438,-10.888,0.45,0,audio_features,spotify:track:16sKZx0XiXoO8oJahk479D
0.618,0.0907,120.004,0.0588,0.73,0.000216,4,0.736,8,209747,-5.172,0.44,1,audio_features,spotify:track:5Iwm1QINtdFzRjT9AQaqAe
0.734,0.283,83.467,0.161,0.0271,8.39e-06,4,0.626,2,174133,-5.999,0.529,1,audio_features,spotify:track:2CLhsS4k0wzi36eTbivkbd
0.589,0.176,78.616,0.325,0.256,6.02e-05,4,0.534,1,209829,-1.865,0.632,1,audio_features,spotify:track:1y4jsQt7MjnZhiD1L6qFBC
0.195,0.126,116.725,0.0446,0.894,0.0325,4,0.693,11,197244,-15.278,0.315,0,audio_features,spotify:track:5hXTMmVXz1Ablgu34BkTz1
0.375,0.112,132.054,0.0381,0.4,0.289,4,0.892,10,230909,-9.62,0.493,1,audio_features,spotify:track:1bH1wrHDMaFvWyfqhUlzLE
0.55,0.324,130.986,0.032,0.135,0.00194,4,0.585,4,260939,-9.355,0.204,1,audio_features,spotify:track:0HazULFl3Ja7wOXQYNAZ9x
0.42,0.169,76.0,0.0285,0.252,1.66e-06,4,0.505,11,206842,-7.659,0.233,1,audio_features,spotify:track:2VnfrnG6ho7tLTmXlTu1Uk
0.652,0.156,151.971,0.0276,0.00261,0.0298,4,0.633,1,274737,-6.518,0.322,1,audio_features,spotify:track:2OCvqD94zlW1rRRtIxTArb
0.755,0.204,159.927,0.0685,0.0254,1.27e-06,4,0.492,8,216645,-5.132,0.651,0,audio_features,spotify:track:1trRc4O9Yj0f7gojZ9ZJWY
0.925,0.101,108.022,0.0474,0.000335,0.000423,4,0.548,2,229495,-4.828,0.161,0,audio_features,spotify:track:2iBzETxht7F15VxIuaOQ6W
0.429,0.334,117.751,0.0495,0.199,0.000311,4,0.499,3,267450,-10.288,0.277,1,audio_features,spotify:track:5pNiAcguRrBdYf5V0QXdir
0.139,0.105,79.975,0.0323,0.964,1.1e-05,4,0.66,6,189000,-16.339,0.312,0,audio_features,spotify:track:6bsg90K6hmiDiGF839rOPE
0.333,0.108,76.013,0.0651,0.646,0.0253,4,0.694,0,215526,-11.108,0.433,0,audio_features,spotify:track:7L5P30Eg8eta8Q9em2VteI
0.21,0.0956,145.944,0.0516,0.844,0.0,1,0.444,3,171382,-10.811,0.306,1,audio_features,spotify:track:524dq3zKwXrP4uPL6VwoWT
0.319,0.128,79.997,0.0277,0.853,0.000151,4,0.569,8,173716,-12.85,0.32,1,audio_features,spotify:track:5byXSKd7QOHtVMOiptklBD
0.53,0.111,124.991,0.0385,0.016,0.0,4,0.675,9,270240,-4.196,0.0832,1,audio_features,spotify:track:6L9vUQRiVybGvtAatCdRhw
0.545,0.136,129.966,0.0888,0.248,0.0,4,0.801,3,219581,-6.686,0.269,1,audio_features,spotify:track:3vzbNQi4mQ9tmvroysU2f3
0.153,0.134,78.072,0.0562,0.952,0.0,4,0.731,4,221538,-14.409,0.324,1,audio_features,spotify:track:5dyihZecYMcEPq09Bk2OL2
0.301,0.124,122.546,0.0353,0.75,0.0,4,0.451,1,121810,-12.275,0.229,0,audio_features,spotify:track:0IwayCdCSQmnwGIWjwVpfM
0.934,0.418,113.199,0.12,0.0159,0.0,3,0.322,8,262160,-4.066,0.542,1,audio_features,spotify:track:4m6KDnPHC6QBvG0UBjuEbm
0.745,0.0957,180.06,0.0356,0.000607,2.74e-05,4,0.472,4,252926,-5.297,0.0631,1,audio_features,spotify:track:6WmIyn2fx1PKQ0XDpYj4VR
0.556,0.184,157.883,0.0329,0.186,1.89e-06,3,0.315,3,251235,-4.679,0.291,0,audio_features,spotify:track:2TwPS8vPh7ffcLhee3ocjA
0.35,0.0621,87.993,0.0456,0.904,0.0362,4,0.752,0,218864,-11.352,0.55,1,audio_features,spotify:track:0ejF51HDSYwIX7vnehlOtD
0.973,0.358,175.091,0.166,3.05e-05,0.885,3,0.201,0,186219,-4.2,0.126,0,audio_features,spotify:track:6jwbqoBVZ84kgey4mlY7Y7
0.977,0.108,179.956,0.101,5.18e-05,3.3e-06,3,0.182,1,272801,-2.999,0.304,1,audio_features,spotify:track:6maWEIc6tpqKDZeSdFNOyr
0.861,0.093,76.991,0.0402,0.000184,0.000194,4,0.461,10,251688,-6.313,0.6,0,audio_features,spotify:track:4ILajkeEoCICo8dgQeaP79
0.875,0.54,115.506,0.0475,0.00076,0.000214,3,0.518,6,264935,-6.332,0.511,1,audio_features,spotify:track:4hVCdvoPFNlQmeDlYSpO28
0.624,0.135,74.421,0.0599,0.289,1.78e-05,4,0.513,5,229707,-5.882,0.552,0,audio_features,spotify:track:5kFHgvYq9KkYJQx9h08b2c
0.761,0.0879,104.016,0.0404,0.0022,0.0,4,0.678,1,169613,-2.893,0.591,1,audio_features,spotify:track:7s7xOgct7HWsNjGO3YOtqt
0.744,0.101,107.054,0.0342,0.000367,0.00084,4,0.567,5,168500,-7.885,0.177,1,audio_features,spotify:track:3JrrZ4IjF36eNYfeSkcbdT
0.981,0.1,162.016,0.117,0.000347,0.0,4,0.31,5,235000,-4.158,0.106,0,audio_features,spotify:track:4b6jdpUJGDQ9ImXMDpEt7l
0.646,0.101,84.832,0.226,0.558,0.00145,4,0.541,9,234053,-6.451,0.47,1,audio_features,spotify:track:62ThvHsujqV9sMr1V7yAJr
0.222,0.171,122.946,0.0353,0.923,0.00356,5,0.504,7,164000,-14.472,0.599,1,audio_features,spotify:track:5HAyAi3xBclX1fiS2Hm7wf
0.123,0.299,111.801,0.0361,0.867,0.0,4,0.716,2,161170,-13.105,0.182,1,audio_features,spotify:track:2bDhG6pJoSziBBCvi4DcMG
0.413,0.374,172.941,0.445,0.524,0.0,5,0.466,3,181238,-11.772,0.366,0,audio_features,spotify:track:7tFgfAKJ7nEf4VquAbHkzZ
0.282,0.158,112.168,0.0292,0.71,0.00262,4,0.331,7,165213,-10.863,0.392,1,audio_features,spotify:track:5rUwnfuvEebahvFInZB8mC
0.704,0.0701,167.045,0.0448,0.00051,4.02e-05,3,0.502,7,181000,-8.196,0.219,0,audio_features,spotify:track:2501yoEMqB0Qtq6yHZ9tmL
0.686,0.24,143.102,0.0407,0.57,0.0,4,0.576,0,206027,-4.805,0.0955,1,audio_features,spotify:track:7em3tKnIY5N2g7uzBKgAry
0.888,0.127,120.032,0.0443,0.000528,0.0026,4,0.527,2,256000,-5.392,0.35,0,audio_features,spotify:track:3WtI0bVYpgET01Aeynpwj4
0.813,0.0823,99.989,0.0316,0.0051,0.0136,4,0.498,8,226800,-6.454,0.249,0,audio_features,spotify:track:2u9nIUb2eveXcVpqpygjOj
0.781,0.195,139.868,0.0644,0.0132,0.0,4,0.504,1,223422,-6.815,0.0476,1,audio_features,spotify:track:4fh9ePrUHMdzhWptKqeJSu
0.988,0.343,138.123,0.128,0.000972,0.000379,4,0.497,2,216522,-3.4,0.45,1,audio_features,spotify:track:3lgjugDmravyAUpgKYeluS
0.96,0.321,125.0,0.0851,6.78e-05,0.000276,4,0.52,8,245812,-4.47,0.694,1,audio_features,spotify:track:5kcL8n5QqOkauHc7s46FLd
0.974,0.305,179.926,0.221,0.000275,0.00428,4,0.377,2,239129,-7.02,0.147,0,audio_features,spotify:track:3QMjwqdebXaghN56pGVrn9
0.748,0.339,147.006,0.0288,0.000875,1.86e-05,3,0.506,7,170039,-5.913,0.198,1,audio_features,spotify:track:6OSLSUm0E3shUdzHFkI1Wn
0.777,0.11,110.039,0.0441,0.0924,0.0,4,0.609,4,238251,-8.453,0.673,1,audio_features,spotify:track:6ZzIaQOE6IgmX1kywwjeBG
0.647,0.115,133.925,0.042,0.0301,0.299,4,0.379,9,396904,-9.505,0.162,0,audio_features,spotify:track:3YXmYXcNfF5YCUCJX1iWFJ
0.615,0.139,129.986,0.0553,0.0126,0.826,4,0.472,0,355384,-4.607,0.554,0,audio_features,spotify:track:5Hx06nPpKL3wAUcnJIgcLO
0.959,0.135,123.952,0.0787,0.00552,8.48e-06,4,0.547,5,217373,-4.151,0.643,0,audio_features,spotify:track:0ialHCE4GelMSYn4ITJhK1
0.915,0.209,107.061,0.178,0.00166,0.00402,4,0.516,3,194920,-1.719,0.536,0,audio_features,spotify:track:0MfWpTp3GrJ51bNxLanyy1
0.995,0.254,154.869,0.248,0.00379,0.00106,4,0.524,5,322258,-3.472,0.117,1,audio_features,spotify:track:6KjRNgvYzzyjp89BFIT76G
0.93,0.153,123.966,0.135,0.00278,1.05e-06,4,0.454,3,239133,-3.582,0.232,0,audio_features,spotify:track:7I81Qea4UXABMWEEXDlEEw
0.881,0.0919,105.035,0.0623,0.000425,0.0623,4,0.534,10,283429,-4.498,0.268,0,audio_features,spotify:track:1yNetVMVqsUjqcGTrYbKLv
0.839,0.13,160.013,0.0409,0.287,0.0,4,0.444,2,219375,-4.679,0.351,1,audio_features,spotify:track:6gusejyVu2j2kB8qCQmYBr
0.902,0.268,130.973,0.0791,1.44e-05,0.204,4,0.422,11,352290,-6.299,0.226,1,audio_features,spotify:track:2ajQYCwCyfVU6PIkPk6Sz9
0.666,0.684,120.004,0.0376,0.206,0.00295,4,0.661,9,222453,-7.293,0.269,1,audio_features,spotify:track:7brt80lkHwoQV3apdWj2ET
0.737,0.33,112.013,0.0411,0.00541,0.000164,4,0.504,4,227726,-8.283,0.0976,0,audio_features,spotify:track:3a6SjYfB38OqhIW0mz01Gc
0.593,0.112,138.581,0.0449,0.00873,0.00248,4,0.36,11,252040,-8.269,0.16,1,audio_features,spotify:track:3UoQKmbbExxxltHJ5DBPAs
0.992,0.103,114.838,0.0985,0.000107,0.677,4,0.359,11,300240,-5.648,0.288,1,audio_features,spotify:track:3geBndiM3rWrAFME44d15E
